Type,Sentence,Grammatical,Region Start,Region End
<S_FX>,I know who Timothy talked to last year and argued with Matthew lately,False,55,62
<S_FX>,I know who Michael called last year and argued with Matthew lately,False,52,59
<S_FX>,I know who Ashley called last year and argued with Matthew lately,False,51,58
<S_FX>,I know who Daniel called last year and argued with Matthew lately,False,51,58
<S_FX>,I know who John called last year and argued with Matthew lately,False,49,56
<S_FX>,I know who Brandon called last year and argued with Matthew lately,False,52,59
<S_FX>,I know who William called last year and argued with Matthew lately,False,52,59
<S_FX>,I know who Nicole called last year and argued with Matthew lately,False,51,58
<S_FX>,I know who Eric called last year and argued with Matthew lately,False,49,56
<S_FX>,I know who Melissa called last year and argued with Matthew lately,False,52,59
<S_FX>,I know who Timothy called last year and argued with Matthew lately,False,52,59
<S_FX>,I know who Michael texted last year and argued with Matthew lately,False,52,59
<S_FX>,I know who Ashley texted last year and argued with Matthew lately,False,51,58
<S_FX>,I know who Daniel texted last year and argued with Matthew lately,False,51,58
<S_FX>,I know who John texted last year and argued with Matthew lately,False,49,56
<S_FX>,I know who Brandon texted last year and argued with Matthew lately,False,52,59
<S_FX>,I know who William texted last year and argued with Matthew lately,False,52,59
<S_FX>,I know who Nicole texted last year and argued with Matthew lately,False,51,58
<S_FX>,I know who Eric texted last year and argued with Matthew lately,False,49,56
<S_FX>,I know who Melissa texted last year and argued with Matthew lately,False,52,59
<S_FX>,I know who Timothy texted last year and argued with Matthew lately,False,52,59
<S_FX>,I know who Michael yelled at last year and argued with Matthew lately,False,55,62
<S_FX>,I know who Ashley yelled at last year and argued with Matthew lately,False,54,61
<S_FX>,I know who Daniel yelled at last year and argued with Matthew lately,False,54,61
<S_FX>,I know who John yelled at last year and argued with Matthew lately,False,52,59
<S_FX>,I know who Brandon yelled at last year and argued with Matthew lately,False,55,62
<S_FX>,I know who William yelled at last year and argued with Matthew lately,False,55,62
<S_FX>,I know who Nicole yelled at last year and argued with Matthew lately,False,54,61
<S_FX>,I know who Eric yelled at last year and argued with Matthew lately,False,52,59
<S_FX>,I know who Melissa yelled at last year and argued with Matthew lately,False,55,62
<S_FX>,I know who Timothy yelled at last year and argued with Matthew lately,False,55,62
<S_FX>,I know who Michael humiliated last year and argued with Matthew lately,False,56,63
<S_FX>,I know who Ashley humiliated last year and argued with Matthew lately,False,55,62
<S_FX>,I know who Daniel humiliated last year and argued with Matthew lately,False,55,62
<S_FX>,I know who John humiliated last year and argued with Matthew lately,False,53,60
<S_FX>,I know who Brandon humiliated last year and argued with Matthew lately,False,56,63
<S_FX>,I know who William humiliated last year and argued with Matthew lately,False,56,63
<S_FX>,I know who Nicole humiliated last year and argued with Matthew lately,False,55,62
<S_FX>,I know who Eric humiliated last year and argued with Matthew lately,False,53,60
<S_FX>,I know who Melissa humiliated last year and argued with Matthew lately,False,56,63
<S_FX>,I know who Timothy humiliated last year and argued with Matthew lately,False,56,63
<S_FX>,I know who Michael talked to last year and had a fight with Matthew lately,False,60,67
<S_FX>,I know who Ashley talked to last year and had a fight with Matthew lately,False,59,66
<S_FX>,I know who Daniel talked to last year and had a fight with Matthew lately,False,59,66
<S_FX>,I know who John talked to last year and had a fight with Matthew lately,False,57,64
<S_FX>,I know who Brandon talked to last year and had a fight with Matthew lately,False,60,67
<S_FX>,I know who William talked to last year and had a fight with Matthew lately,False,60,67
<S_FX>,I know who Nicole talked to last year and had a fight with Matthew lately,False,59,66
<S_FX>,I know who Eric talked to last year and had a fight with Matthew lately,False,57,64
<S_FX>,I know who Melissa talked to last year and had a fight with Matthew lately,False,60,67
<S_FX>,I know who Timothy talked to last year and had a fight with Matthew lately,False,60,67
<S_FX>,I know who Michael called last year and had a fight with Matthew lately,False,57,64
<S_FX>,I know who Ashley called last year and had a fight with Matthew lately,False,56,63
<S_FX>,I know who Daniel called last year and had a fight with Matthew lately,False,56,63
<S_FX>,I know who John called last year and had a fight with Matthew lately,False,54,61
<S_FX>,I know who Brandon called last year and had a fight with Matthew lately,False,57,64
<S_FX>,I know who William called last year and had a fight with Matthew lately,False,57,64
<S_FX>,I know who Nicole called last year and had a fight with Matthew lately,False,56,63
<S_FX>,I know who Eric called last year and had a fight with Matthew lately,False,54,61
<S_FX>,I know who Melissa called last year and had a fight with Matthew lately,False,57,64
<S_FX>,I know who Timothy called last year and had a fight with Matthew lately,False,57,64
<S_FX>,I know who Michael texted last year and had a fight with Matthew lately,False,57,64
<S_FX>,I know who Ashley texted last year and had a fight with Matthew lately,False,56,63
<S_FX>,I know who Daniel texted last year and had a fight with Matthew lately,False,56,63
<S_FX>,I know who John texted last year and had a fight with Matthew lately,False,54,61
<S_FX>,I know who Brandon texted last year and had a fight with Matthew lately,False,57,64
<S_FX>,I know who William texted last year and had a fight with Matthew lately,False,57,64
<S_FX>,I know who Nicole texted last year and had a fight with Matthew lately,False,56,63
<S_FX>,I know who Eric texted last year and had a fight with Matthew lately,False,54,61
<S_FX>,I know who Melissa texted last year and had a fight with Matthew lately,False,57,64
<S_FX>,I know who Timothy texted last year and had a fight with Matthew lately,False,57,64
<S_FX>,I know who Michael yelled at last year and had a fight with Matthew lately,False,60,67
<S_FX>,I know who Ashley yelled at last year and had a fight with Matthew lately,False,59,66
<S_FX>,I know who Daniel yelled at last year and had a fight with Matthew lately,False,59,66
<S_FX>,I know who John yelled at last year and had a fight with Matthew lately,False,57,64
<S_FX>,I know who Brandon yelled at last year and had a fight with Matthew lately,False,60,67
<S_FX>,I know who William yelled at last year and had a fight with Matthew lately,False,60,67
<S_FX>,I know who Nicole yelled at last year and had a fight with Matthew lately,False,59,66
<S_FX>,I know who Eric yelled at last year and had a fight with Matthew lately,False,57,64
<S_FX>,I know who Melissa yelled at last year and had a fight with Matthew lately,False,60,67
<S_FX>,I know who Timothy yelled at last year and had a fight with Matthew lately,False,60,67
<S_FX>,I know who Michael humiliated last year and had a fight with Matthew lately,False,61,68
<S_FX>,I know who Ashley humiliated last year and had a fight with Matthew lately,False,60,67
